G16	G1195	G1540	G1618	G1559	G1041	G1306	G187	G931	G824	G397	G99	G1322	G1466	G658	G992	G784	G672	G1477	G1206	G1357	G1369	G1266	G1621	G1397	G703	G1050	G949	G923	G1107	G129	G99	G120	G31	G128	G129	G126
0.0050348	0.0916583	0.7421542	0.5407981	0.5834053	0.9369163	0.5020961	0.4685776	0.2650083	0.9740448	0.7137964	0.1082947	0.1757914	0.8015240	0.0205252	0.2124965	0.0004585	0.0021581	0.5954502	0.9008112	0.0085324	0.1182381	0.0001748	0.8036031	0.3990337	0.8103414	0.0216051	0.2285850	1.1473257	0.3041016	0.0417209	0.1082947	0.8884556	0.7973454	0.9564751	0.0417209	0.1190130
0.0012248	0.0654211	0.7660430	0.6417065	0.3829506	0.7596984	0.5372905	0.4962589	0.2701759	1.0494296	0.7183814	0.1716902	0.2577581	0.7660172	0.0555093	0.1752576	0.0012035	0.0034620	0.5122466	1.0220941	0.0149411	0.1089019	0.0000116	0.9198730	0.3320847	1.0114065	0.0119944	0.3383813	1.1236127	0.3523214	0.0488479	0.1716902	0.8383640	0.9469165	0.9878394	0.0488479	0.1089556
0.1772869	0.2307927	0.6256714	0.1633031	0.3779920	0.6131458	1.0262372	0.7814690	0.4034700	0.9323425	0.7610968	0.8101516	0.2652244	0.4089880	0.0565310	0.2786138	0.0441511	0.7624531	0.6737589	0.9094164	0.0300747	0.6086293	0.0525000	0.9782969	0.6127182	0.9129699	0.9445670	0.6192416	0.9367820	0.2177236	0.2408871	0.8101516	0.7241413	0.7118405	0.8612631	0.2408871	0.6500516
0.1302738	0.1917952	0.4479613	0.3187229	0.4593937	0.5389092	0.9722930	0.8172795	0.3532981	0.9556578	0.8804792	0.8220334	0.1830816	0.4186649	0.0670074	0.2631465	0.0382489	1.0292194	0.5455188	0.9804421	0.0690461	0.5850161	0.0294625	1.0689139	0.7091811	1.0958764	0.9029634	0.3999695	0.8793213	0.1668534	0.2013639	0.8220334	0.8243032	0.8197087	0.9723055	0.2013639	0.8501536
0.1064170	0.1585510	0.5144131	0.1525977	0.4687556	0.6350566	0.8710130	0.6490961	0.2911560	0.8113503	0.9878505	0.6970429	0.1298345	0.6268980	0.0724891	0.3333909	0.0013738	0.8677456	0.5621016	0.8786113	0.1144773	0.4965096	0.0054035	0.8430102	0.5151489	1.0151003	0.7656295	0.2324548	1.0739896	0.2793594	0.0873910	0.6970429	1.0744939	0.8920428	1.0494861	0.0873910	0.6153085
0.0506028	0.1046686	0.3471780	0.1935833	0.3916311	0.6843845	0.6302142	0.7937075	0.3166618	0.8767849	0.8572230	0.4629916	0.1264076	0.5050294	0.0747390	0.3477070	0.0272746	0.1424388	0.4007218	0.8452250	0.0283239	0.1498788	0.0090488	0.7791135	0.3184829	0.9367049	0.3728529	0.2798512	0.9682763	0.1946586	0.0838220	0.4629916	0.8143428	0.9902528	0.8084053	0.0838220	0.3875369
0.0005250	0.1742337	0.8196411	0.5791525	0.4893385	0.7794455	0.7502871	0.4781942	0.2204789	0.7561811	0.8055949	0.0663068	0.2723285	0.6132630	0.0421744	0.1437144	0.0001023	0.0030783	0.4972828	0.9539834	0.0106355	0.1017882	0.0002343	0.7812533	0.4757739	0.9952304	0.0050471	0.2345795	0.7905463	0.2349447	0.0665962	0.0663068	0.8311838	0.9453645	0.9850938	0.0665962	0.0771661
0.0010294	0.1455682	0.7632764	0.6861744	0.3806152	0.7131222	0.6343880	0.5657068	0.2061208	1.0066872	0.7552682	0.1078093	0.2147033	0.5560102	0.0358950	0.0584747	0.0134246	0.0001598	0.4784921	0.9116848	0.0146002	0.1620405	0.0001219	1.0187679	0.3722921	0.7310989	0.0018076	0.2550737	0.8842596	0.1978612	0.0496369	0.1078093	0.8303640	0.8459076	0.9662609	0.0496369	0.0714131
0.1500031	0.1346616	0.4541224	0.0609073	0.2541053	0.0765858	0.8592988	1.1243267	0.7367059	0.8704963	0.9653392	0.8786246	0.4423324	0.0286030	0.1909670	0.3620704	0.0039026	0.7479785	0.5563497	1.1006056	0.1349627	0.9916148	0.0583200	0.1277989	0.6274369	0.7799455	1.0119362	0.6991550	0.9919944	0.4018623	0.2907779	0.8786246	0.8686430	0.8250491	0.8716664	0.2907779	1.0451853
0.1836496	0.1816245	0.4969556	0.2038000	0.1543877	0.0680687	0.9268045	1.0344682	0.6620663	0.9159340	0.9898249	0.9650726	0.9679959	0.0090819	0.0382534	0.4557538	0.2281117	0.9591312	0.6707952	0.8879920	0.0891621	0.8578241	0.1562681	0.3077497	0.6505645	0.8484714	0.8134525	0.6596936	1.0898142	0.4030463	0.3918855	0.9650726	0.8588498	0.9756703	1.3292218	0.3918855	0.8818476
0.2067113	0.2063154	0.4545940	0.1860636	0.2093267	0.0632951	0.8757840	0.8038546	0.6842842	0.9859188	0.9198889	0.9186495	0.8900210	0.0068179	0.0262928	0.4389384	0.2069214	1.2169439	0.5770162	0.8128934	0.1460480	1.0249862	0.1903161	0.6443569	0.6751055	0.8880076	1.1147418	0.6070721	0.9256086	0.3881703	0.4079427	0.9186495	0.8527332	1.0380499	0.9661188	0.4079427	0.8984554
0.1487846	0.1751888	0.4949073	0.0048746	0.0051680	0.0821418	1.0382150	0.4257170	0.8401425	1.0001075	0.9182150	0.4768559	0.4147350	0.0628608	0.0076390	0.3313520	0.0000513	0.6638912	0.3722847	0.7039780	0.3732753	0.9405095	0.0004323	0.6300260	0.5855076	0.8653410	0.7885852	0.3522004	0.8630025	0.7232324	0.0502774	0.4768559	0.0000000	1.0822386	1.0842386	0.0502774	0.5107002
0.2039092	0.1897615	0.3718465	0.0016330	0.0374780	0.0531288	0.9011274	0.4350570	1.0043803	0.8521481	0.7917673	0.3394114	0.3484859	0.0358317	0.0049155	0.4060074	0.0023437	0.6959674	0.5122823	0.7630620	0.4433769	1.1404414	0.0002861	0.5491067	0.5559605	0.7805791	0.8816015	0.3842449	1.0748568	0.7040169	0.0715891	0.3394114	0.0000000	1.2660174	1.0844290	0.0715891	0.5573345
0.5989874	0.1576442	0.3940160	0.4106440	0.0331292	0.4903528	1.0121220	0.7973533	0.7631842	1.1191200	0.7654071	1.0213147	0.2478787	0.0555151	0.0164730	0.3644320	0.2705346	0.9217429	0.3188854	0.7104592	0.0123982	0.9991230	0.1631295	0.5217113	0.6387645	0.8740425	0.8383557	0.5492614	1.1289628	0.2281362	0.3101150	1.0213147	0.8148219	0.7173120	1.1077001	0.3101150	0.9878633
0.6683364	0.2633991	0.5437250	0.3164825	0.0092281	0.5419950	0.9899259	1.0811053	0.5999299	0.9930456	0.6878646	0.8548523	0.4459734	0.0451826	0.0140245	0.4537621	0.3337073	1.2676993	0.4739567	0.5395833	0.0594284	0.9489629	0.1730689	0.0307709	0.6609531	1.0400678	0.8323352	0.7417085	1.0143538	0.1878690	0.3795621	0.8548523	0.9816738	0.8644134	1.0064201	0.3795621	0.8972772
0.6809300	0.1331110	0.5227622	0.4767224	0.0200010	0.4683484	0.9422748	0.9000770	0.5715792	0.9375055	0.7454286	0.8142763	0.3067929	0.0500561	0.0184173	0.4799975	0.3139358	0.9719927	0.4571555	0.5531600	0.0088055	0.8169038	0.2256646	0.5216868	0.5331276	0.8907636	0.8448879	0.5653470	0.9766747	0.2144297	0.4581562	0.8142763	0.7644740	0.8760751	1.0660272	0.4581562	0.8446527
0.3962988	0.0251669	0.6388724	0.3596193	0.0494860	0.7261063	0.5488278	0.2172301	0.4492389	0.7668682	0.5610190	0.1145013	0.3753771	0.1576972	0.0003358	0.0154290	0.0473157	0.3046146	0.2987646	0.8547698	0.0029981	0.3315935	0.0899877	0.5575420	0.4536106	0.7716803	0.0000150	0.4728986	0.3028318	0.1684726	0.0776400	0.1145013	1.0013564	0.9407840	1.0167296	0.0776400	0.0112831
0.5758116	0.0527998	0.5071354	0.3716879	0.0508006	0.7968074	0.5166273	0.2175773	0.2981045	0.8951069	0.4336459	0.1086595	0.3115217	0.1889362	0.0084275	0.0162702	0.0173189	0.2136201	0.2290766	0.7737542	0.0001042	0.3200238	0.0635669	0.3698683	0.4643473	0.5873048	0.0009549	0.4687699	0.6241613	0.2656499	0.1167908	0.1086595	0.9297364	0.8356464	1.0331323	0.1167908	0.0250523
0.4627469	0.0178005	0.6377502	0.3434251	0.0935916	0.6734527	0.5385536	0.3416417	0.2932465	0.7645803	0.5612593	0.1137073	0.3995421	0.2076407	0.0007114	0.0057367	0.0185835	0.2965585	0.2641069	0.7343760	0.0021198	0.2667602	0.0640825	0.6254067	0.6896542	0.9669774	0.0027841	0.3304269	0.1859332	0.2855221	0.0943238	0.1137073	0.9421487	0.8477289	0.9302672	0.0943238	0.0054336
0.6616236	0.1177717	0.4313639	0.4555928	0.0251352	0.5567705	0.8458905	0.9826211	0.7236881	0.8949441	0.7683775	1.0573762	0.3602603	0.0643300	0.0680430	0.3615173	0.3667785	0.8368111	0.3404816	0.5211591	0.0163067	0.8583511	0.1266105	0.2136862	0.5303113	1.0465270	0.8654699	0.6320679	1.0809930	0.1776701	0.3409900	1.0573762	0.9905003	0.9686018	0.9087840	0.3409900	0.8730014
0.6413512	0.1287100	0.4425834	0.3507781	0.0175631	0.5726184	1.0685320	0.8662488	0.5630424	0.7577854	0.6299357	0.9988793	0.4520760	0.0587394	0.0273808	0.4431288	0.3315012	1.1499745	0.3846552	0.6339653	0.0123471	1.0015085	0.1584519	0.4592108	0.5113611	0.9597264	0.7329901	0.6490622	1.0714758	0.2753330	0.4096368	0.9988793	1.0278568	1.0269185	0.8819854	0.4096368	0.9354372
0.6844670	0.1493528	0.3924250	0.5530195	0.0224826	0.3929701	1.0254774	0.9745347	0.6548218	0.9289142	0.6417733	1.0429457	0.3017342	0.0616901	0.0168346	0.4127883	0.2250410	1.0068616	0.4421674	0.6902247	0.0217145	0.7816781	0.1773396	0.5312233	0.7155409	0.9046912	0.8287060	0.7027404	1.1779829	0.2351295	0.3881477	1.0429457	0.9981662	0.8423544	1.1049776	0.3881477	0.9416599
0.5622428	0.0086324	0.7580915	0.3452872	0.0589732	0.5911207	0.4122050	0.2222441	0.3982093	0.7849142	0.4628654	0.0789799	0.4121366	0.1664920	0.0002265	0.0008982	0.0221107	0.2651042	0.2071659	0.9364075	0.0048294	0.3571891	0.0886556	0.8347645	0.4846121	0.9177926	0.0002663	0.5134985	0.4893834	0.3113441	0.1120942	0.0789799	0.8687591	0.8788371	0.9871716	0.1120942	0.0153795
0.4989025	0.0045631	0.6086579	0.4112183	0.1033066	0.7265228	0.4974775	0.1693935	0.2619355	0.8073954	0.5637462	0.1127751	0.2651208	0.2795327	0.0007042	0.0024897	0.0391385	0.2665676	0.2700286	0.8105452	0.0005622	0.2667715	0.0603583	0.9789138	0.5948663	0.6619159	0.0000230	0.3135357	0.2510117	0.2033657	0.0786940	0.1127751	1.0245995	0.7772269	0.9131718	0.0786940	0.0078847
0.6802565	0.0120678	0.6474467	0.2867900	0.0380133	0.6824719	0.4556183	0.1151786	0.3628299	0.4610422	0.4638622	0.1135252	0.2859186	0.2457616	0.0015421	0.0077407	0.0214173	0.3511704	0.3216063	0.7711912	0.0010325	0.3867947	0.0893041	0.8833096	0.4729046	0.8459396	0.0002681	0.5216605	0.0382062	0.1138508	0.0661782	0.1135252	0.8259359	0.8241302	1.0011971	0.0661782	0.0069818
0.0276268	0.0014023	0.5279529	0.2027603	0.1472421	0.4222979	0.9169593	0.2311598	0.4494044	1.1736969	0.6631073	0.5028956	0.2775920	0.8667544	0.0421560	0.4587852	0.0813729	0.0642754	0.6354140	1.0054534	0.2240376	0.8513027	0.0207396	0.7170051	0.3081822	0.9066582	0.3038724	0.1414308	1.0162439	0.1035728	0.3554219	0.5028956	0.7086494	0.7500526	0.9268510	0.3554219	0.2592428
0.0497972	0.0006452	0.9792345	0.5417826	0.5177539	0.4384610	1.0171441	0.7307629	0.4676253	0.8783720	0.8399219	0.5402627	0.8881908	0.5677037	0.0025987	0.5330213	0.3565828	0.6997325	0.7675384	0.9489269	0.2889697	0.8901971	0.1441106	0.6727297	0.3859793	1.0470319	0.8197667	0.6240867	0.9495009	0.0632264	0.9449893	0.5402627	0.9650519	0.8846950	0.9812425	0.9449893	0.4329038
0.0439206	0.0029466	0.6705546	0.1156305	0.2033435	0.3954582	0.9186545	0.1536626	0.7890213	0.8595148	0.9799305	0.3773549	0.2106591	0.8357480	0.0101453	0.4435050	0.0014058	0.3631998	0.5872553	0.9300325	0.5272720	0.9151444	0.0394748	0.6571228	0.2902692	0.8763902	0.6412845	0.3180758	1.1142103	0.0861582	0.2387008	0.3773549	0.1072898	0.8668460	1.0110753	0.2387008	0.4397412
0.0142579	0.0971344	0.3375010	0.6876221	0.1366868	0.5856596	0.9992007	0.6384341	0.5877796	1.1855341	0.8420599	0.3308574	0.1770624	0.2272531	0.0845583	0.3768754	0.2332485	0.5890077	0.7530045	0.7212925	0.0689918	0.9176365	0.1271339	0.6078816	0.6477969	1.0507213	0.6814703	0.6371148	0.9262562	0.1311311	0.7678516	0.3308574	0.8727912	0.9401181	0.9930345	0.7678516	0.5204368
0.0199400	0.2594176	0.5798086	0.6594909	0.1133305	1.1097052	1.0355284	0.6618901	0.5666861	1.0654858	0.6383511	0.1052309	0.2405920	0.3227493	0.2046044	0.5726057	0.1813195	0.5561951	0.7534345	0.9035145	0.0817218	0.7073286	0.1315946	0.9232364	0.5342091	1.0110197	0.8277355	0.6734202	0.9794649	0.1553036	0.7333228	0.1052309	0.8491966	0.9078216	0.9214131	0.7333228	0.7573224
0.0319689	0.3703092	0.5921181	0.6177836	0.1358860	0.9413686	0.9620608	0.8949095	0.6451042	1.0992815	0.7554364	0.0594729	0.2652473	0.2052997	0.1694841	0.4836554	0.4306790	0.8546097	0.7979019	1.1529936	0.2272436	0.5104356	0.2141091	0.6471873	0.6957905	1.0669478	0.8695581	0.6195575	1.0743427	0.1886438	0.8659350	0.0594729	0.7917636	0.7395196	1.2313733	0.8659350	0.7382167
0.0989909	0.3565463	0.7348948	0.8192805	0.2733676	0.9673529	0.8714055	0.9116027	0.7187140	1.0903578	0.7178153	0.0400118	0.3376346	0.3028793	0.2137651	0.4983260	0.2779435	0.9695726	0.8968010	0.8379800	0.1704881	0.4072254	0.2010671	0.6524956	0.6607521	0.9988602	1.0566942	0.6876927	0.9595865	0.1891547	0.6457211	0.0400118	0.8230009	0.9023218	0.8852890	0.6457211	0.8010193
0.1889950	0.5232449	0.7299375	0.6988213	0.2419726	1.0185547	0.8524672	0.8261428	0.6919367	1.0864295	0.8556874	0.0403152	0.2434579	0.2310426	0.2405173	0.3833582	0.3165628	0.9098901	0.9362313	0.9418588	0.1361491	0.3127131	0.2448020	0.7210407	0.6936956	0.7855834	1.1007231	0.7027115	0.9086112	0.2106071	0.8433082	0.0403152	0.7964068	0.7232528	1.0628194	0.8433082	0.8273244
0.0140240	0.0462085	0.3790746	0.7291474	0.1802789	0.6098302	1.0244825	0.7272540	0.6086083	0.9581167	0.9631092	0.3015976	0.2312794	0.3942340	0.0556568	0.4178266	0.2048326	0.5274200	0.7413248	0.8431808	0.0872781	0.9265818	0.1022044	0.7445169	0.5574970	1.0614949	0.7142203	0.5158490	0.9806744	0.1437649	0.6127796	0.3015976	0.8039532	0.9318825	0.9082295	0.6127796	0.4553778
0.0448480	0.2035531	0.5521205	0.4114790	0.2281281	0.7628763	0.9807173	0.2483754	0.6747961	0.8415853	0.7640060	0.0956207	0.2388082	0.3075408	0.1352282	0.4164742	0.2133438	0.7154564	0.7139239	0.9786199	0.1337658	0.7831723	0.1003887	0.7721746	0.7899211	1.1224771	0.7615972	0.5825279	1.0585872	0.1235417	0.3733997	0.0956207	0.7196207	1.0300796	1.0397689	0.3733997	0.8546341
0.1573803	0.2175556	0.4970275	0.3356231	0.3408069	0.8556714	0.9366144	0.1597921	0.6687631	1.1136556	0.8206167	0.0901264	0.2945123	0.4531623	0.1473696	0.5514257	0.2015778	1.1002585	0.5723725	0.8914225	0.2087808	0.6199239	0.0664058	0.7679804	0.5405406	0.9090859	1.0352230	0.5258535	1.0507529	0.1922315	0.1747358	0.0901264	1.1179961	0.9346180	0.9406618	0.1747358	0.8615798
0.1686337	0.2443253	0.7292828	0.4157156	0.4324381	1.0614093	0.9938744	0.1356964	0.6305035	1.0342385	0.7770833	0.0884053	0.3350776	0.5887753	0.0823384	0.5105347	0.0847847	1.0298130	0.4933669	0.9956559	0.3161590	0.2569923	0.0012717	0.8439716	0.5793041	0.9745136	1.0168955	0.4721885	1.1189582	0.2133980	0.0289252	0.0884053	0.9166144	0.7941891	1.0319521	0.0289252	0.5983166
0.0608070	0.3318948	0.9373260	0.7107284	0.5055010	0.8260246	0.8187561	0.1124113	0.6959507	1.1131902	0.7193304	0.0498814	0.4395125	0.4547758	0.1352949	0.4944665	0.0561788	0.6376566	0.4577857	0.9086634	0.2136537	0.2039411	0.0001300	0.8570805	0.4299616	0.9082106	0.7777687	0.2577807	1.2623348	0.1805497	0.0285140	0.0498814	0.8215539	0.8030074	1.1155389	0.0285140	0.3707864
0.0236720	0.0527382	0.4473260	0.5246836	0.1854894	0.6890153	0.9106661	0.6323945	0.5945240	0.9328373	0.9947122	0.3070185	0.2143957	0.3244608	0.0538513	0.4414593	0.1733568	0.5542432	0.7245031	0.8270670	0.0972079	0.9348124	0.1029411	0.6853375	0.5498089	0.9603537	0.8971970	0.6619906	1.0709053	0.0864576	0.5688651	0.3070185	0.9094661	1.0098613	0.9544643	0.5688651	0.3840508
0.0317533	0.2046382	0.3740505	0.5140791	0.1973885	0.9581439	1.0953698	0.6115120	0.5035806	0.9746268	0.7872828	0.0606507	0.2253854	0.2493586	0.1937865	0.4204105	0.3157370	0.6336267	0.8536048	1.0365970	0.0775678	0.7811830	0.1699975	0.6975110	0.4473380	0.9615818	0.7419945	0.5475614	0.9087517	0.1405542	0.6837633	0.0606507	0.9593431	0.8173868	1.0569272	0.6837633	0.7240457
0.0779502	0.2238006	0.5091212	0.5994759	0.2088505	0.8448062	1.1103449	0.8677183	0.5283492	1.1234658	0.8320193	0.0787743	0.2877650	0.1955118	0.2563749	0.3482812	0.3458434	0.8362050	0.8374850	1.1752777	0.1121305	0.8262764	0.1290005	0.7638241	0.7777330	0.9409091	0.9190882	0.5155319	0.8634737	0.2341519	0.8078886	0.0787743	0.7239932	0.8604852	0.9903823	0.8078886	0.8449224
0.0637926	0.4219748	0.7716359	0.5343776	0.1925152	0.8293444	1.0768488	0.8478124	0.8303044	0.9945446	0.7403155	0.0574635	0.2252349	0.2809235	0.2874238	0.3753203	0.3093150	0.8812378	0.8456553	1.1483957	0.1033394	0.5647601	0.1638624	0.7972522	0.5687039	0.9731739	0.9500825	0.6103860	0.8512387	0.2519856	0.7170991	0.0574635	0.9008231	1.0186832	1.0227470	0.7170991	0.7813280
0.0770408	0.3163495	0.7407688	0.6811006	0.3183327	0.9697116	1.1196404	0.9216993	0.6737458	1.2605372	0.6768176	0.0609763	0.2058921	0.1560721	0.2225885	0.4290497	0.2763520	0.8445479	0.8173595	0.9582693	0.1916453	0.5431528	0.2820504	0.8094170	0.5533312	1.0109338	0.9946772	0.6221535	0.8544861	0.2263638	0.8059817	0.0609763	1.0236147	1.0332065	0.9280126	0.8059817	0.7194375
0.0200465	0.0346321	0.3947217	0.6951999	0.1510768	0.6410222	1.0969324	0.6394828	0.5879329	1.2305864	0.7904623	0.4109938	0.1784658	0.3059156	0.0304806	0.4183777	0.1870032	0.4764092	0.7277857	0.8424285	0.1048580	0.9018069	0.1290876	0.8442259	0.4683883	0.9906918	0.7910047	0.6612117	0.9438386	0.1255810	0.5198015	0.4109938	0.7937655	0.8268237	0.9948448	0.5198015	0.4512918
0.0252452	0.3664429	0.5258076	0.3480590	0.1058118	1.0650818	0.9625774	0.8910477	0.8127648	0.9682341	0.7560681	0.1808211	0.2106925	0.2797866	0.1247297	0.3702777	0.2072163	0.7961124	0.8240476	0.9755822	0.1863793	0.6328105	0.1452420	0.7511018	0.5219208	0.9318206	1.1237952	0.7026425	0.8961114	0.1806677	0.5176365	0.1808211	0.2539085	0.8337436	0.2309343	0.5176365	0.6653748
0.1230362	0.3471006	0.5193079	0.3865914	0.0956072	0.8977205	0.8718183	0.9750574	0.6473307	0.9083535	0.6657002	0.2074362	0.1469074	0.2365930	0.2028926	0.4671465	0.4962515	0.8552981	0.7509164	0.9061862	0.1274306	0.3920075	0.1004070	0.8243586	0.5686634	0.7504849	0.9157449	0.3115172	1.0719051	0.2240844	0.4268219	0.2074362	0.0640297	0.9996329	0.0571685	0.4268219	0.7624248
0.1559420	0.3218948	0.4210335	0.2139004	0.0559777	0.8753877	0.8800506	0.8564601	0.9677084	0.7756076	0.7181392	0.5343851	0.2285795	0.2787651	0.4194269	0.3549176	0.6206189	1.0270252	0.6187088	0.9137972	0.1696234	0.6913430	0.1751299	0.6521320	0.5860061	0.9683833	1.0318104	0.1320696	0.9324440	0.1378762	0.3445975	0.5343851	0.0087773	0.8762586	0.0051983	0.3445975	0.9450705
0.1769784	0.3991891	0.6576438	0.3376501	0.2374918	0.9831334	0.9904401	1.0158417	0.8386456	0.8697780	0.6254870	0.5002113	0.2314143	0.1377166	0.5538370	0.4555542	0.6841366	1.0428011	0.6539292	0.9718199	0.1468875	0.7665030	0.3430437	0.6718956	0.8730289	0.7986249	0.8271794	0.2308271	1.0178482	0.2023886	0.5188491	0.5002113	0.0000000	0.9606997	0.0001921	0.5188491	0.9652263
0.0359912	0.0821581	0.3449863	0.5469349	0.2102108	0.6238722	0.9731751	0.6200541	0.5609890	0.9508366	0.7489864	0.3358923	0.2879671	0.3119977	0.0549791	0.4349657	0.1445701	0.5223248	0.7731084	0.7247509	0.1300739	1.0519081	0.1102790	0.8499406	0.4071915	1.1317896	0.7725183	0.4862621	1.1411764	0.0941187	0.6528154	0.3358923	0.9073621	0.8130478	1.1556163	0.6528154	0.3274328
0.0744814	0.2749995	0.5044985	0.4420169	0.3315414	0.8844194	0.9390757	0.2418192	0.6043258	1.0638070	0.6152511	0.0780892	0.2506955	0.3110133	0.2041581	0.4043797	0.2060889	0.7559079	0.7191474	0.9300222	0.2194924	0.5637899	0.0560992	0.7323894	0.6018407	1.0284690	0.7478169	0.5455351	1.0506991	0.1936134	0.4585560	0.0780892	0.8030722	0.8628396	0.9974463	0.4585560	0.8001193
0.1451783	0.2975366	0.5347537	0.4632752	0.5081335	0.9599255	0.9466480	0.1973812	0.5603093	0.8613778	0.7617088	0.0471597	0.2800808	0.5473810	0.1466060	0.3839501	0.1367063	0.8826119	0.5170380	0.9758037	0.1412468	0.4153766	0.0749888	0.8403240	0.6435686	0.9288097	1.0504731	0.7069215	0.9191093	0.1587828	0.1591946	0.0471597	0.9539471	1.0345312	1.0848003	0.1591946	1.1125211
0.2138450	0.2297872	0.6517811	0.6334747	0.4629263	0.7399666	0.8120263	0.2245178	0.6690873	1.1532437	0.6051886	0.0631596	0.2842597	0.6616012	0.1637985	0.4768034	0.1303583	1.0257030	0.4846122	0.9689880	0.3157063	0.2347024	0.0114236	0.8015743	0.4185189	1.0983870	0.8331237	0.5183509	0.8588062	0.1129149	0.0427908	0.0631596	0.8080913	0.9693585	0.9668360	0.0427908	0.5209003
0.1551123	0.4306856	0.7108588	0.7101489	0.3526358	1.0252282	0.9478616	0.1626124	0.6069196	1.0416280	0.7838390	0.0333681	0.3347698	0.5253424	0.1715408	0.4307603	0.0425123	0.9677240	0.4263969	0.9136066	0.3073640	0.2054204	0.0004033	0.9123320	0.5146686	0.9292538	1.0951698	0.3987567	1.0173085	0.1922103	0.0534198	0.0333681	0.8184851	0.8889955	0.8601791	0.0534198	0.6098461
0.0276876	0.1386643	0.2488579	0.6304548	0.1457251	0.6974443	1.0016709	0.6196208	0.5567041	0.9136052	0.7384850	0.2719154	0.2531442	0.2808827	0.0424821	0.3742377	0.1919579	0.4590966	0.7988569	0.6487391	0.0744405	0.9344112	0.1725179	0.7648983	0.4065539	0.9497828	0.8620564	0.5628098	1.0196867	0.1416744	0.5986279	0.2719154	0.8766465	0.8997615	1.0957097	0.5986279	0.4195656
0.0384859	0.4104752	0.4034518	0.3012178	0.1580623	0.8390540	1.0936984	0.7419082	0.5733873	0.9029000	0.6998124	0.1502329	0.2799577	0.2699839	0.1387401	0.3601708	0.3504574	0.8324477	0.7632247	0.8169638	0.1468115	0.7516328	0.0841193	0.7276895	0.5093885	0.9992445	0.8136694	0.5900322	0.9613544	0.1529753	0.4428589	0.1502329	0.3795380	1.0109720	0.2975820	0.4428589	0.9118083
0.0825248	0.3880957	0.4129386	0.2696397	0.0929220	1.0806413	0.9814534	0.7467812	0.7136669	1.0002098	0.6452526	0.2489620	0.1704694	0.2518547	0.1731528	0.4142597	0.4740380	0.8534201	0.7034904	0.9388844	0.1385867	0.4668249	0.1226436	0.7794089	0.6751813	1.0169322	0.8704402	0.5568689	1.2799571	0.1517619	0.4195364	0.2489620	0.0806142	0.8871394	0.1242572	0.4195364	0.7455060
0.0833236	0.4845804	0.5092848	0.2438072	0.0717625	1.0197653	0.8779851	1.1031041	0.7990819	0.9552655	0.6890828	0.4273992	0.1822908	0.2744091	0.4345665	0.3814672	0.6361681	1.0689922	0.7984634	0.8750298	0.2341821	0.5756348	0.2311368	0.5497277	0.6632561	0.8592387	0.8432666	0.2008852	1.1643034	0.1339536	0.4203318	0.4273992	0.0048283	1.0596772	0.0082310	0.4203318	0.9355339
0.2048086	0.4176757	0.7206574	0.2446211	0.2787235	0.7640938	0.7830561	0.9725246	1.0011913	0.8835438	0.7373625	0.3155874	0.2760333	0.1773022	0.4621413	0.2978645	0.6385550	0.8485173	0.6219398	0.9736065	0.2303818	0.7332130	0.3246361	0.7262302	0.6196942	0.9184933	1.0225267	0.3212871	0.9760626	0.2391410	0.4011965	0.3155874	0.0009377	1.0452932	0.0001621	0.4011965	1.0279130
0.0142438	0.0561627	0.3586140	0.6106888	0.1667752	0.7139047	0.9795208	0.5457806	0.5039436	1.0638791	0.8509829	0.3192473	0.2792236	0.2845258	0.0317131	0.3655146	0.2429299	0.4506833	0.8188634	0.8204045	0.1163911	1.0123039	0.1319329	0.7149472	0.6515626	1.0387869	0.7231881	0.5314274	0.9934773	0.1170689	0.6085618	0.3192473	0.8245871	0.8059691	1.0314358	0.6085618	0.4144802
0.0177414	0.1065953	0.3678369	0.3466098	0.1478118	0.4139739	0.8977006	0.6783024	0.7242289	1.0538207	0.5454159	0.5695372	0.2875304	0.5010662	0.0059706	0.3867243	0.1504143	0.8111096	0.7079989	0.8784934	0.0092299	0.8736561	0.1486024	0.7785872	0.7161642	0.8858760	0.8593001	0.5765395	1.0066401	0.1034556	0.5072530	0.5695372	0.8364212	0.9903865	1.0808621	0.5072530	0.7738912
